original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
95878,"O produto é muito bonito e de boa qualidade ,só não foi boa a entrega tive que buscar no correio sendo que paguei pelo frete
","o produto e muito bonito e de boa qualidade ,so nao foi boa a entrega tive que buscar no correio sendo que paguei pelo frete
","['produto', 'muito', 'bonito', 'de', 'boa', 'qualidade', 'so', 'nao', 'foi', 'boa', 'entrega', 'tive', 'que', 'buscar', 'no', 'correio', 'sendo', 'que', 'paguei', 'pelo', 'frete']",1.0,4,10,10
56240,"Ate a presente data o produto não foi entregue. Outros produtos que foram comprados juntos, no mesma data, já foram recebidos.","ate a presente data o produto nao foi entregue. outros produtos que foram comprados juntos, no mesma data, ja foram recebidos.","['ate', 'presente', 'data', 'produto', 'nao', 'foi', 'entregue', 'outros', 'produtos', 'que', 'foram', 'comprados', 'juntos', 'no', 'mesma', 'data', 'ja', 'foram', 'recebidos']",0.0,2,10,10
5858,Gostei bastante do produto e meu gatinho também gostou!! :D,gostei bastante do produto e meu gatinho tambem gostou!! :d,"['gostei', 'bastante', 'do', 'produto', 'meu', 'gatinho', 'tambem', 'gostou']",1.0,5,10,10
76495,"9 dos 10 produtos chegaram conforme pedido, porém um veio com a tampinha muito maior e portanto não encaixa no frasco.","9 dos 10 produtos chegaram conforme pedido, porem um veio com a tampinha muito maior e portanto nao encaixa no frasco.","['dos', '10', 'produtos', 'chegaram', 'conforme', 'pedido', 'porem', 'um', 'veio', 'com', 'tampinha', 'muito', 'maior', 'portanto', 'nao', 'encaixa', 'no', 'frasco']",1.0,5,10,10
71488,"Cobrado duas caixas de lente, com a nota fiscal e chegou apenas uma das caixas , utilizo lentes de grau diferente . aconteceu erro na separação do produto e empresa não entrou em contato até o momento","cobrado duas caixas de lente, com a nota fiscal e chegou apenas uma das caixas , utilizo lentes de grau diferente . aconteceu erro na separacao do produto e empresa nao entrou em contato ate o momento","['cobrado', 'duas', 'caixas', 'de', 'lente', 'com', 'nota', 'fiscal', 'chegou', 'apenas', 'uma', 'das', 'caixas', 'utilizo', 'lentes', 'de', 'grau', 'diferente', 'aconteceu', 'erro', 'na', 'separacao', 'do', 'produto', 'empresa', 'nao', 'entrou', 'em', 'contato', 'ate', 'momento']",0.0,1,10,10
41551,A entrega está atrasada quase uma semana. No dia 11/09 Há dois registros FALSOS de entrega no histórico do site. Nos Correios consta que a encomenda não chegou ao destino. ,a entrega esta atrasada quase uma semana. no dia 11/09 ha dois registros falsos de entrega no historico do site. nos correios consta que a encomenda nao chegou ao destino. ,"['entrega', 'esta', 'atrasada', 'quase', 'uma', 'semana', 'no', 'dia', '11', '09', 'ha', 'dois', 'registros', 'falsos', 'de', 'entrega', 'no', 'historico', 'do', 'site', 'nos', 'correios', 'consta', 'que', 'encomenda', 'nao', 'chegou', 'ao', 'destino']",0.0,1,10,10
36821,"Bandeja não é estável. É presa apenas por um único eixo central, que gira com um mínimo de esforço. Elementos de fixação de plástico. Parafusos e porcas de difícil aperto. Falta manual. Mal embalado.","bandeja nao e estavel. e presa apenas por um unico eixo central, que gira com um minimo de esforco. elementos de fixacao de plastico. parafusos e porcas de dificil aperto. falta manual. mal embalado.","['bandeja', 'nao', 'estavel', 'presa', 'apenas', 'por', 'um', 'unico', 'eixo', 'central', 'que', 'gira', 'com', 'um', 'minimo', 'de', 'esforco', 'elementos', 'de', 'fixacao', 'de', 'plastico', 'parafusos', 'porcas', 'de', 'dificil', 'aperto', 'falta', 'manual', 'mal', 'embalado']",0.0,1,10,10
2775,"Amei o produto, entrega bem antes da data prevista!!!","amei o produto, entrega bem antes da data prevista!!!","['amei', 'produto', 'entrega', 'bem', 'antes', 'da', 'data', 'prevista']",1.0,5,10,10
95687,"Pelo preço compensa,só acho que a capa deveria ser acochoada nas laterais. Mas e um bom custo beneficio.
","pelo preco compensa,so acho que a capa deveria ser acochoada nas laterais. mas e um bom custo beneficio.
","['pelo', 'preco', 'compensa', 'so', 'acho', 'que', 'capa', 'deveria', 'ser', 'acochoada', 'nas', 'laterais', 'mas', 'um', 'bom', 'custo', 'beneficio']",,3,-1,10
79439,"Eu não estou muito satisfeito com o meu produto pois pela pouca quantia de ilustrações eu pensei que era um produto diferente e quando o recebi não éra o quê eu esperava, coloquem mais ilustrações.","eu nao estou muito satisfeito com o meu produto pois pela pouca quantia de ilustracoes eu pensei que era um produto diferente e quando o recebi nao era o que eu esperava, coloquem mais ilustracoes.","['eu', 'nao', 'estou', 'muito', 'satisfeito', 'com', 'meu', 'produto', 'pois', 'pela', 'pouca', 'quantia', 'de', 'ilustracoes', 'eu', 'pensei', 'que', 'era', 'um', 'produto', 'diferente', 'quando', 'recebi', 'nao', 'era', 'que', 'eu', 'esperava', 'coloquem', 'mais', 'ilustracoes']",,3,-1,10
5801,ok,ok,['ok'],1.0,5,10,10
8366,satisfeitissima,satisfeitissima,['satisfeitissima'],1.0,5,10,10
59469,Fui muito bem atendido. O produto chegou antes do prazo estipulado. Agradeço a atenção.,fui muito bem atendido. o produto chegou antes do prazo estipulado. agradeco a atencao.,"['fui', 'muito', 'bem', 'atendido', 'produto', 'chegou', 'antes', 'do', 'prazo', 'estipulado', 'agradeco', 'atencao']",1.0,5,10,10
37563,Bom produto.,bom produto.,"['bom', 'produto']",0.0,2,10,10
24848,Tudo perfeito,tudo perfeito,"['tudo', 'perfeito']",1.0,5,10,10
21105,"Produto ótimo, de qualidade e muito bonito. Recomendadíssimo!!!","produto otimo, de qualidade e muito bonito. recomendadissimo!!!","['produto', 'otimo', 'de', 'qualidade', 'muito', 'bonito', 'recomendadissimo']",1.0,4,10,10
64178,A parte de bordar veio toda deformada tem lugar q os buracos estao enormes tem outros que estao muitos fechado tdu desproporcional ,a parte de bordar veio toda deformada tem lugar q os buracos estao enormes tem outros que estao muitos fechado tdu desproporcional ,"['parte', 'de', 'bordar', 'veio', 'toda', 'deformada', 'tem', 'lugar', 'os', 'buracos', 'estao', 'enormes', 'tem', 'outros', 'que', 'estao', 'muitos', 'fechado', 'tdu', 'desproporcional']",0.0,1,10,10
68227,"Comprei 3 kits de cartuchos hp contendo 1 Preto e 1 colorido cada, total de 6 mas recebi em minha casa apenas 1 Preto e 1 colorido, com nota fiscal q dizia conter 3 de cada! Aguardo providências","comprei 3 kits de cartuchos hp contendo 1 preto e 1 colorido cada, total de 6 mas recebi em minha casa apenas 1 preto e 1 colorido, com nota fiscal q dizia conter 3 de cada! aguardo providencias","['comprei', 'kits', 'de', 'cartuchos', 'hp', 'contendo', 'preto', 'colorido', 'cada', 'total', 'de', 'mas', 'recebi', 'em', 'minha', 'casa', 'apenas', 'preto', 'colorido', 'com', 'nota', 'fiscal', 'dizia', 'conter', 'de', 'cada', 'aguardo', 'providencias']",0.0,1,10,10
87630,"Pedi 2 jogo toalha banhao c nomes e códigos diferentes no site,mas chego dois jogo iguais da mesma marca passione. Não sei se embalaram errado. Vou ficar c os q chegaram até mim. ","pedi 2 jogo toalha banhao c nomes e codigos diferentes no site,mas chego dois jogo iguais da mesma marca passione. nao sei se embalaram errado. vou ficar c os q chegaram ate mim. ","['pedi', 'jogo', 'toalha', 'banhao', 'nomes', 'codigos', 'diferentes', 'no', 'site', 'mas', 'chego', 'dois', 'jogo', 'iguais', 'da', 'mesma', 'marca', 'passione', 'nao', 'sei', 'se', 'embalaram', 'errado', 'vou', 'ficar', 'os', 'chegaram', 'ate', 'mim']",0.0,2,10,10
87842,Comprei três mantas. Só uma chegou mas consta no site que todas foram entregues. ,comprei tres mantas. so uma chegou mas consta no site que todas foram entregues. ,"['comprei', 'tres', 'mantas', 'so', 'uma', 'chegou', 'mas', 'consta', 'no', 'site', 'que', 'todas', 'foram', 'entregues']",0.0,1,10,10
8079,"O controle veio com um defeito na carcaça mas é de ótima qualidade, recomendo.","o controle veio com um defeito na carcaca mas e de otima qualidade, recomendo.","['controle', 'veio', 'com', 'um', 'defeito', 'na', 'carcaca', 'mas', 'de', 'otima', 'qualidade', 'recomendo']",1.0,4,10,10
30041,Entrega antes do prazo isso é ótimo para a reputação da loja,entrega antes do prazo isso e otimo para a reputacao da loja,"['entrega', 'antes', 'do', 'prazo', 'isso', 'otimo', 'para', 'reputacao', 'da', 'loja']",1.0,5,10,10
21264,"O produto chegou no prazo, porém, o tamanho não serviu em minha máquina Brastemp, conforme informado no site.","o produto chegou no prazo, porem, o tamanho nao serviu em minha maquina brastemp, conforme informado no site.","['produto', 'chegou', 'no', 'prazo', 'porem', 'tamanho', 'nao', 'serviu', 'em', 'minha', 'maquina', 'brastemp', 'conforme', 'informado', 'no', 'site']",,3,-1,10
59860,"apesar de achar o produto meio ruim , chegou tudo certo, ","apesar de achar o produto meio ruim , chegou tudo certo, ","['apesar', 'de', 'achar', 'produto', 'meio', 'ruim', 'chegou', 'tudo', 'certo']",,3,-1,10
74378,eu sempre comprei na lannister e sempre recebi na data certa mais esse ano estou vendo que minha filha vai ficar sem o presente do papai noel vou espera ate quinta dia 21 se nao vou cancelar .,eu sempre comprei na lannister e sempre recebi na data certa mais esse ano estou vendo que minha filha vai ficar sem o presente do papai noel vou espera ate quinta dia 21 se nao vou cancelar .,"['eu', 'sempre', 'comprei', 'na', 'lannister', 'sempre', 'recebi', 'na', 'data', 'certa', 'mais', 'esse', 'ano', 'estou', 'vendo', 'que', 'minha', 'filha', 'vai', 'ficar', 'sem', 'presente', 'do', 'papai', 'noel', 'vou', 'espera', 'ate', 'quinta', 'dia', '21', 'se', 'nao', 'vou', 'cancelar']",0.0,1,10,10
12021,"Cortina igual a da foto, ficou linda na minha sala, entrega rápida, recomendo! ","cortina igual a da foto, ficou linda na minha sala, entrega rapida, recomendo! ","['cortina', 'igual', 'da', 'foto', 'ficou', 'linda', 'na', 'minha', 'sala', 'entrega', 'rapida', 'recomendo']",1.0,5,10,10
36100,Ótima compra,otima compra,"['otima', 'compra']",1.0,5,10,10
66262,"Recebi meu produto antes do prazo , fiquei contente pois era o presente da minha esposa para o dia dos namorados e hoje certo q farei mais negócios com essa conceituada empresa obrigado ...","recebi meu produto antes do prazo , fiquei contente pois era o presente da minha esposa para o dia dos namorados e hoje certo q farei mais negocios com essa conceituada empresa obrigado ...","['recebi', 'meu', 'produto', 'antes', 'do', 'prazo', 'fiquei', 'contente', 'pois', 'era', 'presente', 'da', 'minha', 'esposa', 'para', 'dia', 'dos', 'namorados', 'hoje', 'certo', 'farei', 'mais', 'negocios', 'com', 'essa', 'conceituada', 'empresa', 'obrigado']",1.0,5,10,10
10283,Muito linda. Ótimo material. Superou minhas espectativas. Entraga muito antes do prazo. Obrigada! ,muito linda. otimo material. superou minhas espectativas. entraga muito antes do prazo. obrigada! ,"['muito', 'linda', 'otimo', 'material', 'superou', 'minhas', 'espectativas', 'entraga', 'muito', 'antes', 'do', 'prazo', 'obrigada']",1.0,5,10,10
18191,"entrega antes do prazo estabelecido, satisfeita. Parabéns a lannister. Com.","entrega antes do prazo estabelecido, satisfeita. parabens a lannister. com.","['entrega', 'antes', 'do', 'prazo', 'estabelecido', 'satisfeita', 'parabens', 'lannister', 'com']",1.0,5,10,10
78571,"Ótima estão de parabéns.Obrigada a tds. Muito eficiente, parabéns.","otima estao de parabens.obrigada a tds. muito eficiente, parabens.","['otima', 'estao', 'de', 'parabens', 'obrigada', 'tds', 'muito', 'eficiente', 'parabens']",1.0,5,10,10
67787,Entrega no prazo,entrega no prazo,"['entrega', 'no', 'prazo']",1.0,5,10,10
54129,"Ainda não fiz a instalação, mas creio que não haverá problemas , mesmo quem Vendeu ter sido terceiros, o frete foi super rápido , obrigado lannister. ","ainda nao fiz a instalacao, mas creio que nao havera problemas , mesmo quem vendeu ter sido terceiros, o frete foi super rapido , obrigado lannister. ","['ainda', 'nao', 'fiz', 'instalacao', 'mas', 'creio', 'que', 'nao', 'havera', 'problemas', 'mesmo', 'quem', 'vendeu', 'ter', 'sido', 'terceiros', 'frete', 'foi', 'super', 'rapido', 'obrigado', 'lannister']",1.0,5,10,10
42149,"Recebi o produto dentro do prazo, com muita tranquilidade. Parabéns ?","recebi o produto dentro do prazo, com muita tranquilidade. parabens ?","['recebi', 'produto', 'dentro', 'do', 'prazo', 'com', 'muita', 'tranquilidade', 'parabens']",1.0,5,10,10
45221,Amei super indico mas fiz uma compra junto chapinha que não chegou ainda ,amei super indico mas fiz uma compra junto chapinha que nao chegou ainda ,"['amei', 'super', 'indico', 'mas', 'fiz', 'uma', 'compra', 'junto', 'chapinha', 'que', 'nao', 'chegou', 'ainda']",1.0,5,10,10
56842,"Comprei o produto na cor laranja, foi enviado na cor vermelha, ate desanimei de devolver, o processo de troca sei que ia demorar, esse parceiro targaryen deveria ter avisado que a cor estava em falta","comprei o produto na cor laranja, foi enviado na cor vermelha, ate desanimei de devolver, o processo de troca sei que ia demorar, esse parceiro targaryen deveria ter avisado que a cor estava em falta","['comprei', 'produto', 'na', 'cor', 'laranja', 'foi', 'enviado', 'na', 'cor', 'vermelha', 'ate', 'desanimei', 'de', 'devolver', 'processo', 'de', 'troca', 'sei', 'que', 'ia', 'demorar', 'esse', 'parceiro', 'targaryen', 'deveria', 'ter', 'avisado', 'que', 'cor', 'estava', 'em', 'falta']",0.0,1,10,10
17918,Produto entregue no prazo. Atendeu minhas expectativas.,produto entregue no prazo. atendeu minhas expectativas.,"['produto', 'entregue', 'no', 'prazo', 'atendeu', 'minhas', 'expectativas']",1.0,5,10,10
35171,"O produto não foi entregue no endereço solcoitado. Recebi aviso para retirada na agência dos correios, em vez da minha residência, conforme prometido. ","o produto nao foi entregue no endereco solcoitado. recebi aviso para retirada na agencia dos correios, em vez da minha residencia, conforme prometido. ","['produto', 'nao', 'foi', 'entregue', 'no', 'endereco', 'solcoitado', 'recebi', 'aviso', 'para', 'retirada', 'na', 'agencia', 'dos', 'correios', 'em', 'vez', 'da', 'minha', 'residencia', 'conforme', 'prometido']",0.0,1,10,10
86903,super recomendo chegou tudo certinho muito bem embalado,super recomendo chegou tudo certinho muito bem embalado,"['super', 'recomendo', 'chegou', 'tudo', 'certinho', 'muito', 'bem', 'embalado']",1.0,5,10,10
79558,melhor do que o esperado,melhor do que o esperado,"['melhor', 'do', 'que', 'esperado']",1.0,5,10,10
43309,Ótimo entregue no prazo,otimo entregue no prazo,"['otimo', 'entregue', 'no', 'prazo']",1.0,5,10,10
47370,Muito bom entrega super rápida ,muito bom entrega super rapida ,"['muito', 'bom', 'entrega', 'super', 'rapida']",1.0,5,10,10
13814,"APESAR DE TER CUMPRIDO PRAZO DE ENTREGA, NÃO RECEBI O PRODUTO CONFORME NF","apesar de ter cumprido prazo de entrega, nao recebi o produto conforme nf","['apesar', 'de', 'ter', 'cumprido', 'prazo', 'de', 'entrega', 'nao', 'recebi', 'produto', 'conforme', 'nf']",0.0,1,10,10
63183,muito bom atendimento produtos corretos ,muito bom atendimento produtos corretos ,"['muito', 'bom', 'atendimento', 'produtos', 'corretos']",1.0,5,10,10
59815,"Puffs chegaram antes do prazo, tudo certinho!!","puffs chegaram antes do prazo, tudo certinho!!","['puffs', 'chegaram', 'antes', 'do', 'prazo', 'tudo', 'certinho']",1.0,5,10,10
87222,"Produto bom e vendedor confiável, só pecou no atraso da entrega e necessidade de e-mails para acompanhamento. Compraria de novo, mas podem melhorar.","produto bom e vendedor confiavel, so pecou no atraso da entrega e necessidade de e-mails para acompanhamento. compraria de novo, mas podem melhorar.","['produto', 'bom', 'vendedor', 'confiavel', 'so', 'pecou', 'no', 'atraso', 'da', 'entrega', 'necessidade', 'de', 'mails', 'para', 'acompanhamento', 'compraria', 'de', 'novo', 'mas', 'podem', 'melhorar']",1.0,4,10,10
42043,A cor e compatível com a da foto mas o material. E bem diferente. Bem inferior a da foto. Não. Gostei muito mas a entrega foi muito rápida ,a cor e compativel com a da foto mas o material. e bem diferente. bem inferior a da foto. nao. gostei muito mas a entrega foi muito rapida ,"['cor', 'compativel', 'com', 'da', 'foto', 'mas', 'material', 'bem', 'diferente', 'bem', 'inferior', 'da', 'foto', 'nao', 'gostei', 'muito', 'mas', 'entrega', 'foi', 'muito', 'rapida']",0.0,2,10,10
43884,.,.,[],1.0,5,10,10
3158,A caixa veio furada. Fiquei preocupado com a integridade do produto mas estava tudo normal.,a caixa veio furada. fiquei preocupado com a integridade do produto mas estava tudo normal.,"['caixa', 'veio', 'furada', 'fiquei', 'preocupado', 'com', 'integridade', 'do', 'produto', 'mas', 'estava', 'tudo', 'normal']",,3,-1,10
63597,Ótimo produto gostei muito recomendo a todos,otimo produto gostei muito recomendo a todos,"['otimo', 'produto', 'gostei', 'muito', 'recomendo', 'todos']",1.0,5,10,10
